path,language,source,source_partition,original_label,reason
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J120.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1200.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1201.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1202.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1203.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1204.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1205.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1206.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1207.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1208.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1209.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J121.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1210.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1211.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1212.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1213.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1214.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1215.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1216.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1217.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1218.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1219.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J122.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1220.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1221.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1222.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1223.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1224.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1225.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1226.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1227.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1228.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1229.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J123.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1230.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1231.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1232.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1233.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1234.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1235.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1236.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1237.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1238.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1239.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J124.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1240.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1241.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1242.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1243.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1244.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1245.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1246.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1247.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1248.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1249.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J125.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1250.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1251.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1252.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1253.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1254.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1255.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1256.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1257.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1258.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1259.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J126.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1260.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1261.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1262.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1263.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1264.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1265.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1266.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1267.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1268.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1269.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J127.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1270.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1271.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1272.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1273.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1274.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1275.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1276.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1277.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1278.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1279.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J128.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1280.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1281.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1282.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1283.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1284.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1285.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1286.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1287.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1288.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1289.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J129.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1290.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1291.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1292.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1293.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1294.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1295.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1296.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1297.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1298.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1299.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J130.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1300.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1301.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1302.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1303.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1304.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1305.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1306.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1307.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1308.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1309.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J131.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1310.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1311.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1312.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1313.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1314.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1315.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1316.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1317.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1318.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1319.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J132.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1320.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1321.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1322.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1323.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1324.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1325.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1326.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1327.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1328.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1329.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J133.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1330.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1331.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1332.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1333.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1334.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1335.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1336.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1337.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1338.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1339.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J134.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1340.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1341.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1342.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1343.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1344.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1345.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1346.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1347.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1348.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1349.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J135.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1350.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1351.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1352.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1353.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1354.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1355.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1356.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1357.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1358.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1359.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J136.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1360.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1361.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1362.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1363.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1364.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1365.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1366.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1367.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1368.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1369.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J137.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1370.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1371.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/J/J1372.jpg,ASL,asl_alphabet_v1,train_bundle,J,unknown_downsampling
