sample_id,path,language,source,source_partition,original_label,label,is_unknown,expected_hands,group_id,split,content_sha256,file_bytes
fae2edc2f8c668c918e9,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F183.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:003,train,2accaf149f7e3deceaadc4562e95bcd444d342608ce6557d970a0494c79ebe4b,13667
7b685522080320a5517e,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1830.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:036,train,2ef33ff39ca80c25917184135555fc371ff6cf18506655be6d1e39bf3431a2e0,13431
d7a08781a2e283a2320a,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1831.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:036,train,5b064169a9e41b16cc1a626e76de4f7ece0ea648c7e13b07fe31754f512d47e8,13481
cc49aed4b490d60ef81b,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1832.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:036,train,d2b814655801c3f6c57eb84b6de7518586d02aee687af6e6ae8e01155f5c5a8b,13439
bf8e799329705a510d32,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1833.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:036,train,e8ac15dad70e9a02b3c13bac57f950317852563e46700ea10cf73425bd3ab4d6,13308
b328fe055a35e7a76e90,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1834.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:036,train,57674b18ad24875f26000c87dee2537a7d1a707151b702ff2c9c164fcf1c1d28,13323
dee7b9c049f7310dd9ab,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1835.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:036,train,585b24e160f782d536b9dd38a87cda3c7787057f7e0ac552951cb1167906216c,13280
2a0213dc049a6a434e6a,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1836.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:036,train,4a781aed03b367d5f1e0f7947ef2d976fb975368a8b355ea594fa31f53bb91f0,13188
1879e96f43346a449e25,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1837.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:036,train,9c64c2e9ccca088adac39e54fdeb256915e29689449bb0d4a9dce8da303f6132,13166
f582dc4bad18c93b81fc,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1838.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:036,train,e47bb31ab6b66305d804aa3217d8fe6c59958a12fd09925423c7cd9b288bf9d5,13144
3b949edb4dc0451e6806,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1839.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:036,train,f1701fb5904ca3484b8240566a44f14232428dd54bf807d8836cd5ddf67df4c3,13139
85fb5296f4793d2eab82,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F184.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:003,train,c9a3797cd59cfcdeefb508b5e1e5e84de1f7ef8fbccf4ebbc79751367c7ecadc,13591
415db3746f0b184fca87,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1840.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:036,train,70d869d3452c62ec4d0643da045ed5749162588379cf06de77faf9febc3c1ba5,13235
944fecfc617b242f7a32,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1841.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:036,train,b549e3745ea11ad06058a4050443597b935b347472288291525ad36ce9139fb4,13502
616c53c7844500128043,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1842.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:036,train,0dd63282e02df887dafbe31d080703a7f56f9edc087f8841cfda9e7cab2d5991,13569
443f6091581c9b03f545,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1843.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:036,train,2a8da0b48decbc9f047c22bee4f550c948f75599d2bd9cf47e8fb340863e5ef3,13578
9e6ec7711d1d4862f05a,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1844.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:036,train,c9fb500a81c105887d8a2d25abc6e0d89ba5751c18203a7b2f689a45a9a6a2da,13567
8ae2ce4200b5ff2a5180,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1845.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:036,train,69906342e392af2bd01620ce3eb75e218016d7cf5f1877e4ceff58dcce9cadaa,13615
03fefdfbe50ca1f69c64,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1846.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:036,train,d5508b2e4fe8484a1034ddc667a0a9675e4488b5851d5c0ae81476f6885714eb,13587
ecfd0c5411af40a01cb6,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1847.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:036,train,d16438ab44f3ca406d7c7b601038a14addb62b8f3797b3ecc88d411922aa620d,13662
a46383f88ea089f4d72f,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1848.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:036,train,5d11af1dc56dc976e497e284b5f346ce9218f0a553f82bba4109da2afe62d341,13624
2235cd89406fb348e781,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1849.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:036,train,90dcef1c9b10c2bbccb59c2a825a7099b37ed1944a7574ee0ec4152c32926568,13803
f2186996b3c61863c83c,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F185.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:003,train,80a0e9a9e36b8e2249c02930cae943fc34fd31b8f76577b346beb64583b579da,13690
a1d43b788fec70908f14,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1850.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:036,train,4a4f300f0bf7ef75ba60f0755f897214013f1d93df1a19aa17f60fabfc799f43,13902
63844f21c478108a661f,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1851.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,78c094a1aa1e8526c95ec44e79c0362c3b640b02b014270706f272d8db3f8e2d,13942
762fbd9cf54702fbf3ed,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1852.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,9631abcdb8119e5aea529a93cb0054c5b63bec3b2b5cd18319be5a9866e42511,14058
bb1495c4e8ee466769a5,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1853.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,35c713025804f5d4d4dec6167bd42844df1e3c20c145a8fa52b749cfb45dfd2c,14149
2acf5e9899d5f533ef10,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1854.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,4cfe01d27d6a0245922376ba689d2892f6c174fe8524a5a76ae2010b006d8aa8,14161
b74a42f8506ab4bfd672,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1855.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,db91c648b6608aca42a84eaeba2c94f03e1d27c8d1a68b255ff1cf713110261b,14234
2aa487be78aba2807c20,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1856.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,b1352390aaf52d47b71fc422e3c2d62a8e83362ff7f349ed32fb034f5482bd1a,14232
41680718b8cd01a3d604,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1857.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,f1c59c93a7998ca3d39e77a9f088c3cc2c7851d2f7b7358f22cb3dc88811e875,14175
706635d6d970e122be0f,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1858.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,e7056a2f51cccb48c0d9ae741981d0f526d81d05a1ddd33c7e7a2b36b7d72353,14160
ebe6588b6a1b1d2c7802,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1859.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,ced81c22b6d6c38e427d1351e82fc12b70eba8fedd440f084a804e7d694c7566,14154
57063e6eeb99182dde2a,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F186.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:003,train,fceaa3c06eb2afce2b636005aa84ffb357f136028047dee9c36ec2fb4a8d0670,13637
efddc6449ce83c8cd379,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1860.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,3a26343e201a5aaf13e90bc75cbfa861de8de20cc2e45e29868ab78097f0466c,14147
d14e2d4c4c2cdcd2501e,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1861.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,019fba319934175de53cfacae89941320843bdcf6e627ef7dccd6becdbac33cd,14296
c4494505cd20617dd76f,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1862.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,49d05276d0f0a7f1554fa8eae770a9da363973bf773d8d553447b4fceb2f2fc1,14315
ee1269098ec290beb676,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1863.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,10aa6eff45fe9280013da1c9eea2ede6f93681d51d36405c8a8ed98aa389540d,14424
06a9246975d1b0b9a6df,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1864.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,480249d87c46cc051726021bdccb11677e5a3445c7820efc67b4ca24ade072cd,14473
b36abeb57780d62983a7,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1865.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,fb75b0b1895260a0d03588b49b861e20ca55a140035703c073e739928ca6159c,14517
380aa267e5b000a43805,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1866.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,39d53472ffaf6a914d1d3bb518c32e6b2f05affeb83514b7bfbd8365a586beca,14593
3cd6f9a5d8971a4171cf,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1867.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,7f2628a2baa26bf5e82729dfc593894ea8e6c0c139805ff86add8beb42d24c70,14589
7bcf33d688964f24394a,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1868.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,d14bd0ed0e1dc007165bcf5f9880059179798764729d09c6a966a063bf4796b9,14493
1ba1e86897adcc3381ec,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1869.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,fdf5290173937793db69a1bd88454eb1d8f9448156327baa5fcbd8bedff98bd2,14471
d8ec51afe42f977d36ca,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F187.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:003,train,7d3da9b0e97680dbcf99e28467ff4aaca1c3b63bd1b28544aa1e61cb377c64b7,13539
fef7d220a5000ed02c82,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1870.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,2e778fd2b99ff5c773984c3b53b63d3533dfaa4b75f6ab6168b182be0c8f466c,14418
7012a7b686918de04f49,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1871.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,447a05ae3912f7bf8cd8b87724b0505255d4ffde93ee660086c5a4920845e419,14387
a4994efd4ec9db1a949a,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1872.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,2949fcd96a1c483b84264e4500b22ac14127ea9cab20520f9310c819b6685a19,14384
5272c04c667a34a71093,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1873.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,35803b6f61917b42ab10da0d7a21f35cbd63d0a211e6f03a2d3f0ff16ed20d06,14337
593cd44cd799f406e89a,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1874.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,fc29aa14c8e1b442b8b92ecb2698e10fc500f5143fee61303fcbd047fe9e4540,14290
fd6680de9497880fe4ca,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1875.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,9c9dcd90c66a27bb06372e62f4a6d16ee803012e7f44bdd82ad91b799ba4e811,14318
e6ee019ccce16d7db3df,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1876.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,ece9cc72082f63a33353b362cbc64b4f71826f7f06527a3a1ec3dcf48aeb1bf3,14323
30537376461936070ff3,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1877.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,ed14522d4229cc03caa7775fc8d9eff892f52e9234ee1a8f74aac9188ee28fd2,14215
0ec02ca1668f35dfba4f,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1878.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,6ddb9c963740c1b4f434f5d2445d2468a1567c21f507217f536d3fd702b4b807,14239
6621f614b74f8bb68465,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1879.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,71152ba1d631d25bab9e6d0311cc1c3380eafdc233596b10569a2a1f43c7cb22,14319
31ef3baba61150cbf69a,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F188.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:003,train,86e6040f14703b640f2d4cea844b15aecf9636b4f5ff22fd145f6840092f7d4b,13523
f6fda3130c9660a124de,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1880.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,eb561d373df3f4f21784c9e3f0fa5df65bb28767218984e7760cbefa47e9c3c6,14584
b46f5602436ba416de4c,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1881.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,898d338bee5133e0eee5876f8bad1320d4eea7cbd82402f0a33f0d3850e303b2,14744
ceb250969a5b894d2a9d,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1882.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,90a129ca24c2b5fa4ea002bde054de8a0030506d5057957fc62704581d283c4d,14664
f4c04d3de00430ddb21e,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1883.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,f89cfe769b57cdbabb0d1cdc6e272772a8ac472bc56d795153b580c80ea034de,14681
f4b5c34601e9b8f25c8a,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1884.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,baa9b73ddd0eec2c8f73836b2b0330bc3ed31366ae4bc1dffff763919f6130bd,14799
65aa22b713abc09877fb,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1885.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,c280871114779534757ae3d8a5a702e45c72b2fd4afd8f79bb7c4903fbc6a7fd,14774
5ad50ada60682a74040d,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1886.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,0471c3f4f08caf0f2e709d8911a830ba07fb2bbf7a8b4ec77439421325e257bf,14801
6cf8312b16655d163ae6,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1887.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,67c705410068a5d8cde9f1d09bb317ba2906fabf17ff308cadee73c26759fecd,14829
db456d1fe995b1745697,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1888.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,44d7dc9765dc323c147b475df50387f0ac24457f9d35282afd8e2f66de9c1296,14868
7f96c9a38685fb87061e,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1889.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,95009773f8beb2f5bd01cdcfe4fb757737166d735ad80484f488e4dec00bf484,14880
7a61ebfcde10e94679b8,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F189.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:003,train,b66ee6cf17cdffdbd9de25e35ba4d071902d4d9280609a18e60951b2a12cf7f9,13633
27f75d55c4375dfe6d75,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1890.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,38ff2d68d383ab434f32161fc00e3aa5a57436d34bc9b1b42c650ae49aa70636,14891
f3d81de2e2e24b38f07d,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1891.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,b8ea4bf89d8390a98a046fa0d921b9dea8675594e8c534ac47041cad5056fda6,14986
feb9c3cf27e2908bcecf,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1892.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,0001e433d5e80fda48d2dc9ff0a35d4df31e34e57df553511abfdb3e6bcaf329,15017
aba55a5af92d36e847dd,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1893.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,0f4d52329016edc2fa5e4556129d1190d528c5d1bc6f56c4edef5cc6bd08e4a6,14924
f57cb30232bcc3bc7234,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1894.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,739ec3300b01e67347561f6aa566532e82627902b6027ba2efe8a44eb903e8eb,14963
2bbe2be2b85bb7538d31,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1895.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,d4bb10875338e52e2ef1928c3d33658575e9c1cd2c41a8b1316584bb69c77a5e,14979
11bf0f46ab14bff5737d,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1896.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,29620d87485a1cd652541f261d728091bb5e07a63a4931c555d3a5055253d8e2,14906
27646ee7dc206be0973b,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1897.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,1b89495b3102d2ca8bd2cc38c6290fc5f89c91e957a3f905b74e355ade141bbe,14843
910fe8b429821cf3b499,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1898.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,6dd2a75641843c1d3feaf2cf428df514b17a7dcc2955f5c136dc3f4b5d4769c3,14693
ab057f75346b0be74857,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1899.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,58150806b74dbae797a34a9cea80def7c246b22ba9fdf767b3135b2cc9bb49c3,14516
b38df9aaa5b826f9865c,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F19.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:000,train,6b28898e01ca0e36070c5ae4618b41f218bf8465d4b1d55f395f63f56981692f,13404
073519dbeee7c7f8f7ba,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F190.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:003,train,ca5807fdb9eb03329ea309e23be8151a84a2fc63c6af72e154fc90e2a962eb9e,13681
381ebca2b25fa5752737,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1900.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:037,train,ac06399bdd5b1e2d24d542eee3e8be98a34b400f190f7c794777633eafb0eb79,14405
45bcfa6d057a74d222d1,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1901.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:038,train,7226041bb0ffd356034f39d45921f063b8c31bde091f2c089f223d4f01c99c56,14451
0baad9027a131407018e,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1902.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:038,train,32fd18e9e374c1b992b9dfce22230ec8c95834dd2365db927eb283e72046dd09,14533
6f8a0541814dd43b0531,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1903.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:038,train,c746fe60b0ac3550fbbe3596c34c80efab0ec5cfd001f52291a5b53fb32723c3,14656
750ef02003f4bd028b73,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1904.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:038,train,c3730f3a990be6de84ecbecf2c2a6d0d7d79d9b27025f0e6a1a3a7a6b364bfb9,14632
b85e8c0ba3123759ee67,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1905.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:038,train,5b45c6111e8d0b2a199dc826083f2867e2db548a9f8b12c628ef82fd1d16987f,14605
85613501b456d669debb,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1906.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:038,train,a01a6f50ce4c8bcb635b692786861c64fc3fbf7244bb8c560d1b41786b0586c5,14644
b525432c7c6f1926611e,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1907.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:038,train,cdcf8aba1d66bee444b2c3f6793d7d933fcc8ed52be834394b6c51c1c497ea6f,14628
24d0839975b3a5429777,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1908.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:038,train,59e9bd16af11a6b49fbd587d35f7a8988fba610726840ce666be52ebae88b9f5,14582
306e3c203cdee00a7b59,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1909.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:038,train,aabe3a6fe08a8da2568434a1ff01ea059e7c2d08833736f4c1c916c57b346621,14575
35e9727d4065beef0084,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F191.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:003,train,154b14550ce13d3d6d6c97faa232d541d5a4349511c13519dfcfd52f847867b0,13687
0277808ac7b4fcb2fc4c,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1910.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:038,train,d2cbce5f27defc385aa769196c62a4dcf9d89ed4e58a6f33ba6eb827d0494ecc,14607
e14e8525493352b9c582,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1911.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:038,train,71ceedf168a6659ca384db2657f282f7b3a0e2b223d4384b7cef237fcad14f68,14485
f3af63eb0011a9ffb896,raw/asl/alphabet/asl_alphabet_train/asl_alphabet_train/F/F1912.jpg,ASL,asl_alphabet_v1,train_bundle,F,F,0,1,asl_alphabet_v1:sequence:038,train,38f9fc911de7f7b3d95239ddf7cf34aed2c65c419c44e2c74b1bdca2b43f9d1f,14518
