sample_id,path,language,source,source_partition,original_label,label,is_unknown,expected_hands,group_id,split,content_sha256,file_bytes
7938a5c01ea1eebd9aea,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0064_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0064,train,1d5ebd0e87d8bbbb48935947fce555b441d09094b3d648ed4c3271d0da684939,109155
4b21a0e688e004c6ac4e,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0065.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0065,train,89f51a790b23762e8ac8063675256de0e48b72001aca9780d73aa015fe128f8f,77073
48d4bac23e371ec9798b,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0065_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0065,train,080e8edba8e615625dde2eb6aae949952e5665dd24456469623ec73248d0971b,108604
948c0125489e4a71f534,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0066.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0066,train,ba533196d896705190de742cb4ceef4bec089b97138b24ba81b4175bffaab9b5,77000
e295341f9ac9942290a2,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0066_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0066,train,82f66dce61ea91156835d738d4c2f7a8ab033d8b0b465f1965e2a979e3ed0bae,107784
b9369ec3e2aecb26e978,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0068.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0068,train,96dbea84b6faa6dfee96434a1c8bb8ea3532a31b4811eac3b2e612583d0af7d2,77272
0947133f573ca4404278,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0068_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0068,train,8a30548b8c5c70f0fd6681f044932012c2f9648a754545c393dd1ee24f8b3ee7,111410
5656fdc496e303276e9c,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0070.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0070,train,bd3bfd2a27bcec6d84e2a90e48da554743819567ed4f2f3d554b55d0cab2f7d0,74135
b5bb06fbf084c0056cbc,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0070_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0070,train,0b46d87f14d55e81af75a318937543c73c9ef9f4cdd3ed9d785543a325ffd28a,111870
e365be00fcee3c44e00f,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0071.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0071,train,9328bbe7b804b1a56c271dce04f7e23faada68ef6ce4dc0d3c9ce84ac8d66a45,73551
06cf47c0dceb348b4700,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0071_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0071,train,a6dfee231045e583fc178425400a1e24f37fa304c270b52f53152e015dc074ac,112269
cab53eb0753c84517a3f,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0072.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0072,train,c24d5d6bad248f94a8dc0f2ff5a190afb608fbb7464579196d8727e7c5246e3e,72724
f85c3ba4dac071b0e99c,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0072_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0072,train,0dca70605ceeb63e0503d67c494b75619fd7a3101d205c337cdfd2861c6017aa,112144
27f088c6bce79c1401c0,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0073.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0073,train,55d2dc68510784753b89605b4415c9e78b3aeb27e5c6263dbf9c9cc7fab2cb18,73519
8dc85cc95d1ab3219927,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0073_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0073,train,1549dd999ac65ee58d30f93f75865ff949c8cf189fbcf59ec35486b41c46c801,112246
54f5498b06b9812a99f8,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0074.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0074,train,265bef7b12ff363bc95049f05b724a332a5be0d3c12b32cc2b7f33069365b15b,73827
657788ff90a0fe15fe61,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0074_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0074,train,0e3e1dda1f67f80c12e8b7f2533bbaa0d0cdd43d5e8e791c570c3c965751e884,112250
04babdb5bea0d33e0d63,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0075.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0075,train,86948392e81d82878808793a38d049f2072fa17133fb48968f4b5b0474d860bf,75197
0061392a93a2d95414e0,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0075_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0075,train,23fbc833f85fd8edd5f8646a1bf08740cfc7ff5b4eae7cfee34db69e6bb75439,112223
16b4e01c206340d4249f,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0076.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0076,train,ca0b62457131998f7d772abd958f9f3d7c4b736de3816d48fe5e8437ee714a45,72154
ac3f7d27c266c69e0e83,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0076_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0076,train,0c145195ede806995f1643b01b8558907ebfd4531ca7a32dd9fc51b940dc92e5,112466
6d68e5d0c388177b5a71,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0077.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0077,train,33c03055728382729fcde6e7d18fc4400135bf56372e03b719209f7cddf7728b,74219
e4b12f2876f54a4aa876,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0077_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0077,train,ef78465bf42fe6c0b31fc89f7a8019e338864a0bf992f67fb01ee7bee52e2266,112535
d1a4160ccdf5099e929c,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0078.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0078,train,a56ee85602e519c17d5d14c36871815c1b3b76874f9f702d014d70ec5a7e2447,72515
03cdbc347f1fc377700a,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0078_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0078,train,5350d10daffbcdaa0848cf7fee580b66086a2c58dff3e3387b24bbc177df515a,112411
4b5fe9a3aae1d242c395,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0079.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0079,train,a90f10034f4f8da674b007dacb394646041d92e2e4cf7f6853bb29c68eda30ee,73204
9c300aee389174cbf209,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0079_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0079,train,4b1261c7eb4852f087842528a41d18c4dc8209b0aed6ca3eaab37f4abc637d7e,112457
40d8873c1007d83e5305,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0080.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0080,train,f76027ee7865300f982865be03226d81be8fa96c74eaa1b1dac00226ba42c832,75347
b93790d35108c792de65,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0080_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0080,train,531ce51e128d470f98385422b5cc72785368b7cafdb4cb11896f0fc5a4ba2a7b,112654
49c0e086138992dea56a,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0081_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0081,train,b99144fdebcae352620e77554d5cb5bfc35b333bff19c76aafe6d8f43454cfd4,111298
ad87c080701f5cb8b172,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0082_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0082,train,32b2bd46be3af23fa513b22c69986bcd8ba31b7e82c1fc43cb9fe565a067373d,111814
85618bfcbec1d3815659,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0083_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0083,train,7e960f108cb9ac35f0c3ccb3c7df1af80d19da6f27ff2bb855e362e5bce82c2c,111729
c7a917c7b8d7a825fe38,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0084_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0084,train,1a917657267274e94692537d5eb2f1297f7084ec8f9ae10d5d8c57087b8deaca,111625
b4c62586421f7c746279,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0085_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0085,train,d93988b679ac6f8f4255608682e23f407f177bf294a962a943ed98727c3dda9d,111823
825e843a67517894a1a4,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0086_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0086,train,37e323dc865cd43e13e1f3ae99f1279907432edceb8f2d6800193f4c0ddba7db,111348
c66097b6e66df511c01e,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0087_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0087,train,b4e621063b70cb749094052fcca6f9f5481c9eb1dd66bb1591312779236dbe11,111008
493fd6344c6a414cfb63,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0088_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0088,train,695c4830f83d7080ed7a1713a8e1ad43c9a34c7539cc6d1cee9a4743b9d46f6f,110655
b264d33b0d425d9b2e8e,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0089_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0089,train,8222d1e9cac40f3efe36dbc6aed2020578bd5ef583eeba7c538d9f41cd8d7b00,110606
2d1caa9e9b23a6dcb1c4,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0090_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0090,train,8270b9e5d126fa1ddd957316e5e7f26866a316e3dcd23f7cb50c6c3091d8849c,110322
36f0d407d39be7bdcf50,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0092_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0092,train,0777939b3acd6640b2ba5cd3a779f0ec25cce74f77039750a67d12343f6ee119,110781
d08c6666dda969351bfe,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0093_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0093,train,501fe5d47e84b22515c8047d91c5ea154144802bdc99e55c913246638f7fcc37,110559
d4e3e131c12d96a1ba4c,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0097_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0097,train,7190c776327fa33d72162c2541b83d675ae70a359e4eaf352f19ed7ecca381bf,111910
f32c1ac040d016684019,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0098_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0098,train,c393416d4f787803360a964e6fa1fcd4febba3878b86232916e4a6ea82d25ff0,112246
c4b3f98df5a790053e39,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0099_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0099,train,5a34ba8ce167f49ae3bc5eaf62b49085d648f4e91521926453035316f14faf53,112123
4c7b9aef65aff4a6d5b6,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0100_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0100,train,c7730b2f54457c1b5e7215cf6f93392a439268bd96b44080058a55c2cd3d6672,112275
1365c4713e79beb1fa56,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0101_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0101,train,15e05ec3fa79ec602bdf156278c8a40865d7fe8b52ea6a2e7667acee507c00ca,108554
b954ce6e8267c2364a3c,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0102_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0102,train,4bea7b197795f46a6049893210757cd8231cbbf6eef781e6cb4f31ff198c76d3,108636
5d7433d8078d8da14c21,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0104_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0104,train,179ad70730eb900e9553cc0099014be064c2be3822851a1ccce4186cd481a2ce,108738
3acdf0d65be625968402,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0105_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0105,train,70881a83ca2e2873b4fd4f007bd0d15ce67fce2b0ec2af9bb48ace5b6f3bc00d,107646
0049aa871ffbad385f88,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0108_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0108,train,ae19376e8d713ebf1ca08805967ff5be26f56e6ed1ea12fa96e20b953e2665d2,109270
15a92593a7c5715da3d3,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0109_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0109,train,f97660f4e535f743302036f5bb2bba722093033fb4b74d8ef449d9ceca25ee18,108583
5bc70a461a7e400d241d,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0110_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0110,train,fee348e1a6f5c4aabd031a49545d3e676279f6bf42d38a80b365eb2aa62ef952,109048
fe6f154cafb4c8b490eb,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0113_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0113,train,b1c685bc98bbde46537b4739c488990e02f52e212f59eeb2b136505bf353a64e,110678
7bdfa5a78ae93868466d,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0114_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0114,train,832d832d130608f3803269746025cc8712e3c830b4d45cda270f2ca8158605f1,111494
766440ed3b5dd7e6032a,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0115_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0115,train,1cae3339067944c3773eecbc12887728675550f7acce77daa58ab4893a903bb8,111124
bebed2eccc66679376a1,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0116_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0116,train,a70f81256b98beae73d8d6a2d04b4de2383b84eb6878c8da15351a09f46ea967,110723
2b9a17efa6059967368e,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0118_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0118,train,3979882701590362c4b2460bec12936061f3ce2e70f89fae8e20196874dcf88c,110662
ae03c14750f69e443e31,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0119_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0119,train,ab9a3f6ecf8be6452460b22d7bac79fabb22a57fd5495c17df632998b520c874,110673
13489ac51cf066f4b99f,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0120_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0120,train,cb337ac0de283225f9bf4c967908c034b522844086f808dddb0076a4c5c535db,110453
f3d7634dfb12073120be,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0121_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0121,train,d1b3dd2effc70254d1eb6d06aa2bdf92f56414388d3461962e4772e243d54b92,109632
8d00bd3b0e144229759f,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0122_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0122,train,0558282cfc2cc973311cc4ca105853879cb3361a8916e82772b9c9f9bf90b776,109457
04b75d1e3c0dcf057763,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0123_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0123,train,6fd18bfbac3945cce3eb2cfd37df61e2ed6dd33059b95d667f59825a31f92bd2,109517
bfb46747576eaba58e26,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0125_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0125,train,0b8b1ad9849725a39d6d80ca98374818c95bfeeb060c26f96a0fe719bf9905c4,109847
24c1ac9393f0c666d876,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0126_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0126,train,4cb297ee0c872fa4754de8c6db61610eaedb98805484eee4c49c7cfb74733ef1,109780
72ce81fe4d2a45ab4955,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0127_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0127,train,1cc0c3fed392969b91fa5b7db7f367706ac129b1ade9a5f36c66f967421afdfb,108838
40cbd026ddff2162fda2,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0128_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0128,train,0c671b649555ced40be982754fad9bf21916e89606be8e468e18a645f03a5f90,108612
ce90f5cfd319bb762be3,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0129_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0129,train,e30a88367efc3d0f4467dc551eb42c65c984893f74a7d447868de6d5fefaf2e7,108915
45ce3244c8c4cc36d58e,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0131_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0131,train,2097ded4588d44d439042af0a41dc93ee9bb8b5cccc01f95878c63b15b3d299e,110038
4d0dff544421eef8a277,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0132_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0132,train,71a6f4bd89d4009bdc198e54b570c6e50c3c1e494860d779630388d08e9b316e,110105
512f426db3ed69320e90,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0133_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0133,train,5f999a53f2ba83637cf09f4dc971795aeb38bdaf434fdadc4325ee186c3535ca,110469
346366f8f5306cac6030,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0134_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0134,train,a656e3fa9719b136d970c1727ddc94316cf2e8dece5b390f365f566627a05506,110310
303bb38571ebeaed40e4,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0135_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0135,train,291c4afb8059d16c0cab1f4a6efd28e4d31df5d20664721c244f759618c53e97,110382
5d89b82fe31dd724957a,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0136_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0136,train,49663fda844eacea12a0ac532df0b97819c8652097014f89f304fdb25b7ffbfc,110375
1099181cd440fb2739ca,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0137_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0137,train,3e1e1d6764a24b89370ee018dd7d542ecd49b0fdc27612ffdf16918c284ac710,110297
31a9702f888485842e2e,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0138_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0138,train,8bd84e589f558ce48b6208d0b27e49045f4eb1b99a5e620e8dd75330f4486105,110316
0ca59a76f4a7c3676478,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0139_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0139,train,b350d088f754dc003737a41ee1de54d026197f27e060ddad213bd6c54459f46d,111258
1b77e1a303df4b07f5cd,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0140_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0140,train,cd405d55cbbaecac86405fd933815c54cb02f1f5946b6cac14a2d56c6f50dac0,111417
3ba374c89deb479d6dd3,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0141_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0141,train,ae5699324f0ea58549d628f014eefe21bf589e58c6dd9bba306b487661d2b504,112175
0aef90ceecc3052efaaf,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0143_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0143,train,02f713739620ebe857269fc1fc3aaa54f4312de28641146627863a7eb8e280a4,110595
6df5172eec0f000717ab,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0144_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0144,train,e1473e010ef390cc0fdacd0ffee5328bdbc1c17a999012d828ae8bdd145ee72f,110310
81b7a994e1a37d7e5059,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0145_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0145,train,15586331fa8b3aa57fc84907c786061f036b786dec6e84d04d98c60c7bd0c798,109688
8b164a9cec41007943a1,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0147_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0147,train,888c5e08ba6b48b9f7512d79930925856aef5f5b675049db9a4b07defa0f7b1d,109135
771652cd770fa9823e74,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0148_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0148,train,40c207b2787e0a1d96fad057803ab8c732da9ec93a8434ed676f399d65b2efa9,110083
b8eff4fe3b39bfcfd5c4,raw/bisindo/alphabet/bisindo-um-v1/BISINDO DATASET/Mendeley BISINDO/B/B_0150_AR.jpg,BISINDO,bisindo_um_v1,unsplit,B,B,0,2,bisindo_um_v1:B:b_0150,train,5f583ef3c6b7945681e74f68c1b603076126bca4a1337087d9a6946eea92f724,110881
